strain	pellet_fog-2_S10	pellet_rpn-12_S11	pellet_spe-19_S12	pellet_spe-43_S13	pellet_vha-5_S14	pellet_unc-39_S15	pellet_mig-6_S16	pellet_pos-1_S17	pellet_rde-3_S18	supernatant_ric-3_S20	supernatant_fog-2_S21	supernatant_rpn-12_S22	supernatant_spe-19_S23	supernatant_spe-43_S24	supernatant_vha-5_S25	supernatant_unc-39_S26	supernatant_pos-1_S27	supernatant_rde-3_S29	pellet_ric-3_S30	pellet_fog-2_S31	pellet_rpn-12_S32	pellet_spe-19_S33	pellet_spe-43_S34	pellet_vha-5_S35	pellet_unc-39_S36	pellet_mig-6_S37	pellet_pos-1_S38	pellet_rde-3_S39	supernatant_ric-3_S41	supernatant_fog-2_S42	supernatant_rpn-12_S43	supernatant_spe-19_S44	supernatant_spe-43_S45	supernatant_vha-5_S46	supernatant_unc-39_S47	supernatant_pos-1_S49	supernatant_rde-3_S50	supernatant_ric-3_S55	pellet_ric-3_S9
NIC528	0	0	0	0	0.00140489665046647	0	0	0	0	-0.000859511489589842	-0.000859511489589842	-0.000859511489589842	0.00157582478055009	-0.000859511489589842	0.000191258444802253	-0.000859511489589842	-0.000859511489589842	-0.000859511489589842	0	0	0	0	0	0	0	0	0	0	-0.000367771173949051	-0.000859511489589842	0.00211902160216562	0.00418952069516638	-0.000859511489589842	0.00123377227915413	-0.000859511489589842	-0.000859511489589842	-0.000859511489589842	-0.000205148608592332	0
NIC529	-0.000667672222311581	0.000417356485712713	0.00338736162911412	0.00164925397783827	-0.00383224909915745	0.00382964828377363	-0.00603392298595045	0.003169105031866	-0.00125469125187028	-0.00199865202559023	-0.00199865202559023	-0.00199865202559023	-0.00199865202559023	0.000934732327387609	0.00303698033615982	7.62384995399478e-06	0.000710079008069492	0.00114866407225651	0.00213734378862976	-0.00420014071078349	-0.00227550542818785	-0.000811865918772852	-0.000878647977742528	-0.00221213331579793	0.000491660292228822	-0.00603392298595045	-0.00381361612307287	0.00133051428366572	0.00352966719283301	-0.00199865202559023	6.77380193590043e-05	1.80784060935012e-05	0.000427391053137259	0.00443124600465283	-0.00117372395814233	0.00512814633726551	-0.00199865202559023	-0.00188111145904372	0.00293754976680813
PB303	0	0.000314937151118678	0	0	0	0	0	0	0	-0.00151147942578937	-0.00151147942578937	-0.00151147942578937	-0.00121739585946481	-0.00151147942578937	-0.00151147942578937	-0.00151147942578937	-0.00151147942578937	-0.000203310034762597	0	0	0	0	0	0	0	0	0	0	0.000362319987998395	-0.00151147942578937	0.000491774194438575	-9.99506536495693e-05	-0.00151147942578937	-0.000308188871551557	-0.00151147942578937	-0.00151147942578937	-0.00151147942578937	-0.00151147942578937	0
PB306	0.00481907198499507	0.00135005946480643	0.00347882569853143	0.00243982016299433	0.00220638760371276	-0.00118527114499414	0.00385038378436551	0.0118529173118876	-0.00151118947158384	0.00395058723218547	0.00928114433323104	0.00135644896367771	0.00145654024861041	5.24863925878312e-05	0.000913286668594187	0.00244175247052941	0.0116987858175108	0.000402847937849345	0.0021349843823422	0.00237470045509476	0.000584700276019333	0.00226604200624776	0.0009849934496421	0.0112697335484776	-0.0010127554554281	0.00447507361472618	0.0305149958120538	0.00112226604505715	0.000429751971945106	0.00109632967948135	0.00213656836948852	0.0021590908494085	0.00287002788033572	0.00525308855216411	0.00135047307116496	0.0420936938953316	0.00204733210030156	0.00339301883714299	0.0013261567845496
PX179	-0.00128103913678281	-0.00102012813929992	-0.000500102542628677	0.00443745085712823	-0.00651657566220495	0.000254631732290435	-0.0133732270031463	-0.00598805187637001	0.00621829814566927	0.00536859206876149	-0.00174045497797344	0.00456095528789012	0.00455207480470823	-0.0014983842671762	0.00700486922919773	0.00200817292847226	0.0153212633483323	0.00198321673335671	-0.000497971651710661	-0.00199879319997589	-0.00642300300721949	-0.00204378029272139	-0.00277474392174604	-0.00311869804096646	-0.00477883250081916	-0.0113099201595015	-0.00988779820319405	-0.00324763151663446	0.00304129155455435	-0.000686091213655315	0.000554338672919095	-0.00223924240206267	-0.000586859963982733	0.00209757200505692	0.000906784988838519	-0.000977361642742933	0.0010205768357783	0.00275210228842613	0.00368109431194532
QG2075	0.00157427850262648	0.00122798564910008	-7.97719291830624e-05	0.000710776564876775	-0.000307788680421545	0.000702388517551631	0.00727495985761125	0.000252260907224143	-0.000307788680421545	0.00212748783584367	0.00606478181197554	0.00425946245684241	0.00320694307039522	0.00382185565017658	0.000883543140181523	0.006054109638632	0.00118089928323253	0.00154624282601141	0.000777944137995299	0.000234491170245411	-0.000307788680421545	0.000958476098719876	-0.000307788680421545	0.000544334390126592	-0.000307788680421545	0.00942044638467198	-0.000307788680421545	-1.68991123138693e-06	0.000871118728519316	-0.000861111670799407	0.000985756223273001	0.00313047183356713	0.000770033484609931	-0.000260065243430533	0.0015039965509149	0.000822158377131022	0.00129983747837797	0.000815208028329336	-0.00021267438078562
QG536	0.000395582745538078	0.000176134928175197	0.00297293990883884	-0.00265682651201382	0.000226541498563428	-0.00265682651201382	0.00747505530798927	-0.000597997051196139	0.000101676492062841	0.0017083787986321	0.00359317729007669	-0.00166661290841633	0.00182070519106007	-0.00109800464084562	-0.007763904470001	0.00322573204655828	-0.00287962057406514	-0.000349374697304318	-0.000776624686167278	0.000390149243880457	-0.000538062640234897	0.0057474113892228	0.00312091279866084	0.000196516392132464	0.000862510407355648	0.00208593842238176	-0.00028895572132266	-0.000315145400843628	0.000827813332869907	-0.00229743549524733	0.00443463131334632	0.00494660465679738	-0.00606516954418253	0.000182382050325837	0.00453823092299849	-0.00247388790128033	-0.00545684993522633	0.000893339036123073	0.00103759447444019
QG556	0.000821721361022705	-0.000256519715368037	0.00217294273155826	-0.00166368556002792	7.09641765016897e-05	0.000822537766144819	0.00304775146822448	-0.000644868019945097	0.00079148669921781	0.00252573917252195	0.00189405714221562	0.00229553690500522	0.00215017068627518	0.00325832074167748	-0.00261591602894675	0.000157091832797733	0.000666861151179581	-0.000372320070794448	-0.000391445060878922	0.00162132689605568	0.000866071654532149	0.00204177837202949	0.000322127276985895	0.00192771062339915	0.000924758413024221	0.000630802909119071	-0.000184489627507015	0.000649690376227515	0.000755961278814356	2.64236880785119e-05	0.00106443604172814	0.00206783453908815	0.00151143202617757	0.000994707016871758	0.00163777670100581	-0.00134818348978965	0.000636501949244273	0.00125141600349855	0.000136268990352971
QG557	-0.0010659115554002	0.000646820852578028	0.00127898282950948	0.00130024740284194	-0.000186044773411024	-0.000321243426514049	0.00568037323867784	0.0027410302829742	0.00162359369034574	0.00226634235089937	-0.000448759495394328	0.00082100977147286	0.00165024555888989	-0.000785462217690185	0.00381255683036593	0.000965406285107911	0.00451765684273375	0.000126487660366699	-0.000213313805687853	0.00188882031470301	0.00253515945532128	0.000972037471953555	0.00124148312153719	0.000284746704188842	0.00250371547571748	0.00419683619507613	0.00131480271618045	-0.00110718461763064	-0.000400840983373719	0.00102693792144026	-0.000124008657189993	-0.00129772509655238	-0.000698205431787808	-0.000334930215577499	-0.00144617972074201	0.0030192175553098	-0.00159621111909713	3.9909371757586e-05	-0.00101612177205808
QW947	-8.46063481216875e-05	0.000386195139807154	0.000262753896580143	0.000212012918453826	-0.000660665662503886	-0.000353164063081507	0.000162201655626346	0.000328516692506373	4.30698271567904e-05	-0.000937128208466081	-0.000937128208466081	-0.000508246664950359	-0.000937128208466081	-0.000937128208466081	-0.000937128208466081	-0.000937128208466081	-0.000743058628900443	0.000937128208466081	-0.000415399499496419	-0.000660665662503886	-0.000152398861729914	0.00086163031293667	0.00106801752038917	-0.000660665662503886	-0.000596622909172214	0.00116747955398414	5.35404978329556e-05	-0.000660665662503886	-0.00085234459318416	-0.000937128208466081	0.000591957125647716	-0.000937128208466081	-0.000937128208466081	-0.000937128208466081	-0.000937128208466081	-0.000937128208466081	-0.000937128208466081	0.00129784645140789	-0.000548803708991239
QX1791	0.0220775462158616	0.00390227154234164	0.00755518571500376	0.0115079836949198	-0.00403221451291899	0.0153000055395268	-0.0315279862587802	0.0159653923461162	0.0104591323679582	0.0256817906616172	0.0307376966325331	0.00459280805325854	0.0249775774736024	0.0132642410815666	0.0122780145950463	0.00931854198858217	0.0153491626873092	0.00337475077794362	0.0218157747662376	0.0222280588783817	0.0138402970442428	0.0107032713788136	-0.00244570092557921	0.0275548262692622	-0.00709412700758221	-0.0249836085045615	0.0154395077450634	0.00775021818830018	0.0075714225866484	0.0249306745333329	0.00105090970656769	-0.00171954552089633	0.00242991548598064	0.0150116603937221	0.00393636136392323	0.0285017743617133	0.0219039257659369	0.026341824278591	0.00967806397884698
QX1794	-0.000788306847112504	-0.000290401281618151	0.00313295476108322	-0.00177989724781116	0.00102151305729627	-0.00166636271802681	0.00703386956802738	0.000179531533441608	-0.00108041925176801	0.00140297717245226	0.00193991923143282	0.0049509452266852	-0.000438755926145114	0.00107111483033444	-0.00239987707122331	-0.00133168804096854	0.00113180174963098	-0.00024881771166757	-0.00161595891561944	-0.00208732598705497	-0.000643757989020222	0.00374415674704849	0.00178003460927298	0.00291027840388539	0.000633804216620487	0.00417412022163082	-0.00187683306401896	-0.000904657200905015	-0.000479374466450189	-0.00169188644020662	-0.00149218527319488	0.00364977956956058	0.00047636031984675	-0.000529158951494751	0.00174366876315443	-0.00284624051601151	-0.00299437737407871	0.00218207817147042	-0.00058338384485337
RC301	-0.00127593340387569	0.001897122847906	-0.000889595376242874	0.00141408836468742	-0.00127593340387569	-0.00127593340387569	-0.00127593340387569	0.00260386282656759	-0.00127593340387569	-0.00206286384140575	-0.00206286384140575	0.00260787853538819	-0.00206286384140575	-0.000476851386345836	-0.00206286384140575	-0.000393970058899563	-0.000490594657694319	0.00139398370801072	-0.00127593340387569	-0.00127593340387569	0.00343983088094685	-0.00127593340387569	-0.00117342672002035	0.00060575210018967	-0.000549875642378246	-0.00127593340387569	-0.000138039852129891	0.00328085094061222	0.00103403337618941	-0.00206286384140575	0.00557310485700062	-0.00164726646616691	-4.04086592145064e-05	9.15774877126123e-05	-0.00206286384140575	0.00152681263132698	-0.00206286384140575	-0.00197878218989934	-0.00127593340387569
WN2002	0.00144568082776448	0.00143563669671828	-0.00256912480153588	-0.00173191054872676	0.00157094998744945	0.00120172522754384	0.000684535404748917	0.00049101966804954	-0.00120998769216488	0.00505000067074183	0.00589158168882026	0.00567032178516476	0.00343342784384893	0.00510714548458955	0.00286353717551061	0.00924720444256191	0.00217782999296763	0.00664386770550366	-0.00142288285013308	0.00374277606204963	0.00519919828915358	0.00059482763374266	0.0032369998752796	2.07859057147278e-06	0.00415827184201643	0.00361927445471485	-0.0028181240443519	0.00136192896867608	0.000577450945571449	0.00250571897223688	0.0147821312094844	-0.00346056073630593	0.00169403440240397	-0.000336059557094169	0.00368618089053528	-0.00356320921816167	0.00474644819274862	0.00358939085908129	-0.00217025204345115
XZ1513	0.00271055092473576	0.00800540410513605	0.00450825828660538	0.00223093060408779	0.00517954905679024	0.00238956685621633	0.117570683352838	0.0254901579805348	-0.000336568429905511	0.0111414971760019	0.0106284449631031	0.0171519213075997	0.0047666240132999	0.024010918945685	-0.00078712215496273	0.00815444567706106	0.01949915800852	0.00322952130916519	-4.56353290541811e-06	0.000707702285489511	0.00569946966829936	0.00803708805083583	0.00184101274694594	0.00289822836136997	0.00139723627042995	0.0729977155780809	0.0133419869566783	0.000373042471701729	-0.00278506473904322	-0.00136025305048147	0.00449396051848927	0.0131953168613092	0.00244295550118514	-0.00136850539482622	0.00324365928223027	0.0177392205324907	-0.00244441849463399	0.0121885179194086	0.000873619094773696
XZ1516	-0.050100162860133	-0.0852666383034932	-0.0655339121102827	-0.0584000274712957	-0.0724479540409449	-0.0366842142043169	-0.0829923540593803	-0.0857942131390301	-0.0441838395595591	-0.0111594697004682	-0.0229872387747134	-0.0399923232523888	-0.0310057622216409	-0.0273201957295169	-0.0180801322641423	-0.0202616915201983	-0.0403406717116862	-0.00809935900130906	-0.049949215314877	-0.0446053768296356	-0.0856266231081829	-0.0302759814867037	0.0220954388782672	-0.0791639760482024	0.00961195639510107	-0.0758546926770679	-0.086736032930852	0.0338540203635888	0.00436566380256382	-0.0292008457666685	-0.0422413732124057	-0.0244119414330447	0.00782827691042877	-0.020156926428057	0.00101082192980288	-0.0425430546002493	0.014324185227887	-0.0111043187497384	-0.0206315077726168
