strain	pellet_fog-2_S10	pellet_rpn-12_S11	pellet_spe-19_S12	pellet_spe-43_S13	pellet_vha-5_S14	pellet_unc-39_S15	pellet_mig-6_S16	pellet_rde-3_S18	supernatant_ric-3_S20	supernatant_fog-2_S21	supernatant_rpn-12_S22	supernatant_spe-19_S23	supernatant_spe-43_S24	supernatant_vha-5_S25	supernatant_unc-39_S26	supernatant_rde-3_S29	pellet_ric-3_S30	pellet_fog-2_S31	pellet_rpn-12_S32	pellet_spe-19_S33	pellet_spe-43_S34	pellet_vha-5_S35	pellet_unc-39_S36	pellet_mig-6_S37	pellet_rde-3_S39	supernatant_ric-3_S41	supernatant_fog-2_S42	supernatant_rpn-12_S43	supernatant_spe-19_S44	supernatant_spe-43_S45	supernatant_vha-5_S46	supernatant_unc-39_S47	supernatant_rde-3_S50	supernatant_ric-3_S55	pellet_ric-3_S9	PC1	PC2	PC3
QG2075	0.00160204238922518	0.00125574953569878	-5.20080425843611e-05	0.000738540451475476	-0.000280024793822844	0.000730152404150333	0.00730272374420995	-0.000280024793822844	0.00112595900566189	0.00506325298179377	0.00325793362666064	0.00220541424021344	0.0028203268199948	-0.000117985690000255	0.00505258080845022	0.000544713995829631	0.000805708024594	0.000262255056844112	-0.000280024793822844	0.000986239985318577	-0.000280024793822844	0.000572098276725293	-0.000280024793822844	0.00944821027127069	2.60739753673144e-05	-0.000130410101662462	-0.00186264050098119	-1.57726069087774e-05	0.00212894300338536	-0.000231495345571847	-0.00126159407361231	0.000502467720733121	0.000298308648196195	-0.000186320801852442	-0.000184910494186919	0.00344328536608369	0.0129575886028562	-0.000892193504998576
QG536	0.000839059131797477	0.000619611314434597	0.00341641629509824	-0.00221335012575442	0.000670017884822827	-0.00221335012575442	0.00791853169424866	0.000545152878322241	0.00438513303630484	0.00626993152774942	0.0010101413292564	0.0044974594287328	0.00157874959682712	-0.00508715023232827	0.00590248628423101	0.00232737954036842	-0.000333148299907878	0.000833625630139857	-9.45862539754976e-05	0.0061908877754822	0.00356438918492024	0.000639992778391863	0.00130598679361505	0.00252941480864116	0.000128330985415771	0.00350456757054264	0.000379318742425403	0.00711138555101905	0.00762335889447012	-0.00338841530650979	0.00285913628799857	0.00721498516067122	-0.00278009569755359	0.00357009327379581	0.00148107086069959	0.00845331162213082	0.0103216264613298	0.00581558751382225
QG556	0.00123640018474876	0.000158159108358018	0.00258762155528432	-0.00124900673630187	0.000485643000227745	0.00123721658987087	0.00346243029195053	0.00120616552294387	0.00286640034182698	0.00223471831152065	0.00263619807431025	0.00249083185558022	0.00359898191098251	-0.00227525485964172	0.000497753002102766	-3.16589014894147e-05	2.32337628471341e-05	0.00203600571978173	0.0012807504782582	0.00245645719575555	0.000736806100711951	0.0023423894471252	0.00133943723675028	0.00104548173284513	0.00106436919995357	0.00109662244811939	0.000367084857383545	0.00140509721103317	0.00240849570839318	0.0018520931954826	0.00133536818617679	0.00197843787031085	0.000977163118549306	0.00159207717280358	0.000550947814079026	0.00658452070414447	0.00381600788880027	0.00177690882734108
QG557	-0.00309382805497752	-0.00138109564699929	-0.000748933670067845	-0.000727669096735384	-0.00221396127298835	-0.00234915992609137	0.00365245673910051	-0.000404322809231581	-0.00150209484812241	-0.0042171966944161	-0.00294742742754892	-0.00211819164013189	-0.00455389941671196	4.41196313441562e-05	-0.00280303091391386	-0.00364194953865508	-0.00224123030526517	-0.00013909618487431	0.000507242955743956	-0.00105587902762377	-0.000786433378040133	-0.00174316979538848	0.000475798976140158	0.00216891969549881	-0.00313510111720796	-0.00416927818239549	-0.00274149927758152	-0.00389244585621177	-0.00506616229557415	-0.00446664263080958	-0.00410336741459928	-0.00521461691976379	-0.00536464831811891	-0.00372852782726419	-0.0030440382716354	-0.0107802301114416	0.000570190060947858	-0.010635451480071
QW947	-0.000275634943291352	0.000195166544637489	7.17253014104783e-05	2.09843232841619e-05	-0.000851694257673551	-0.000544192658251172	-2.88269395433185e-05	-0.000147958768012874	-9.70347897828189e-05	-9.70347897828189e-05	0.000331846753732903	-9.70347897828189e-05	-9.70347897828189e-05	-9.70347897828189e-05	-9.70347897828189e-05	0.00177722162714934	-0.000606428094666083	-0.000851694257673551	-0.000343427456899578	0.000670601717767006	0.000876988925219505	-0.000851694257673551	-0.000787651504341878	0.000976450958814475	-0.000851694257673551	-1.22511745008976e-05	-9.70347897828189e-05	0.00143205054433098	-9.70347897828189e-05	-9.70347897828189e-05	-9.70347897828189e-05	-9.70347897828189e-05	-9.70347897828189e-05	0.00213793987009115	-0.000739832304160904	-0.000640069549518137	0.00127810453084985	0.000741910631259821
QX1791	0.00637509617027179	-0.0118001785032482	-0.00814726433058606	-0.00419446635067004	-0.0197346645585088	-0.000402444506063047	-0.04723043630437	-0.00524331767763167	0.00375632213710591	0.00881222810802189	-0.0173326604712527	0.00305210894909114	-0.00866122744294463	-0.00964745392946492	-0.0126069265359291	-0.0185507177465676	0.00611332472064775	0.00652560883279184	-0.00186215300134707	-0.00499917866677621	-0.018148150971169	0.0118523762236723	-0.022796577053172	-0.0406860585501514	-0.00795223185728965	-0.0143540459378629	0.00300520600882159	-0.0208745588179436	-0.0236450140454076	-0.0194955530385306	-0.00691380813078913	-0.017989107160588	-2.15427585743416e-05	0.00441635575407972	-0.00602438606674285	-0.0395125822360151	-0.0625402228504512	0.0025862564657733
QX1794	6.03439181761714e-05	0.000558249483670525	0.0039816055263719	-0.000931246482522488	0.00187016382258494	-0.000817711952738138	0.00788252033331606	-0.000231768486479333	0.00226019655564253	0.00279713861462309	0.00580816460987547	0.000418463457045151	0.00192833421352471	-0.00154265768803305	-0.000474468657778278	0.000608401671522695	-0.000767308150330763	-0.0012386752217663	0.000204892776268453	0.00459280751233716	0.00262868537456165	0.00375892916917407	0.00148245498190916	0.0050227709869195	-5.60064356163398e-05	0.000377844916740077	-0.000834667057016358	-0.000634965890004611	0.00450699895275085	0.00133357970303702	0.000328060431695514	0.0026008881463447	-0.00213715799088844	0.00303929755466069	0.000265266920435305	0.00606551305671747	0.00957599551289793	-0.00101902119421056
RC301	-0.00250884489109455	0.000664211360687147	-0.00212250686346173	0.000181176877468573	-0.00250884489109455	-0.00250884489109455	-0.00250884489109455	-0.00250884489109455	-0.00258097282822208	-0.00258097282822208	0.00208976954857186	-0.00258097282822208	-0.000994960373162168	-0.00258097282822208	-0.000912079045715895	0.000875874721194389	-0.00250884489109455	-0.00250884489109455	0.002206919393728	-0.00250884489109455	-0.00240633820723921	-0.000627159387029181	-0.0017827871295971	-0.00250884489109455	0.00204793945339336	0.000515924389373074	-0.00258097282822208	0.00505499587018429	-0.00216537545298324	-0.000558517646030838	-0.000426531499103719	-0.00258097282822208	-0.00258097282822208	-0.00249689117671567	-0.00250884489109455	-0.00722623937287104	-0.00281471145726254	0.000752884391689912
WN2002	0.00260923301591566	0.00259918888486946	-0.00140557261338469	-0.000568358360575574	0.00273450217560063	0.00236527741569502	0.0018480875929001	-4.64355040136963e-05	0.00574269028333885	0.00658427130141728	0.00636301139776178	0.00412611745644595	0.00579983509718657	0.00355622678810763	0.00993989405515893	0.00733655731810068	-0.0002593306619819	0.00490632825020082	0.00636275047730476	0.00175837982189384	0.00440055206343079	0.00116563077872265	0.00532182403016761	0.00478282664286604	0.00252548115682726	0.00127014055816847	0.0031984085848339	0.0154748208220814	-0.00276787112370891	0.00238672401500099	0.000356630055502851	0.0043788705031323	0.00543913780534564	0.00428208047167831	-0.00100669985529997	0.0151923027816643	0.00932927836381635	0.0104768885155031
XZ1513	-0.0167055215438708	-0.0114106683634705	-0.0149078141820012	-0.0171851418645188	-0.0142365234118163	-0.0170265056123902	0.0981546108842316	-0.0197526408985121	-0.00747769209450344	-0.00799074430740225	-0.00146726796290558	-0.0138525652572054	0.00539172967517967	-0.0194063114254681	-0.0104647435934443	-0.0153896679613401	-0.019420636001512	-0.018708370183117	-0.0137166028003072	-0.0113789844177707	-0.0175750597216606	-0.0165178441072366	-0.0180188361981766	0.0535816431094744	-0.0190430299969048	-0.0214042540095485	-0.0199794423209868	-0.0141252287520161	-0.00542387240919613	-0.0161762337693202	-0.0199876946653315	-0.015375529988275	-0.0210636077651393	-0.00643067135109675	-0.0185424533738329	-0.0739093131334636	0.0927139320346258	-0.0542749194053696
XZ1516	0.0361649601748081	0.000998484731447863	0.0207312109246584	0.0278650955636454	0.0138171689939962	0.0495809088306242	0.00327276897556079	0.0420812834753819	0.0302823934554995	0.0184546243812543	0.0014495399035789	0.0104361009343268	0.0141216674264508	0.0233617308918254	0.0211801716357694	0.0333425041546586	0.0363159077200641	0.0416597462053055	0.000638499926758171	0.0559891415482374	0.108360561913208	0.00710114698673862	0.0958770794300421	0.0104104303578732	0.12011914339853	0.0458075269585315	0.0122410173892992	-0.000799510056437942	0.017029921722923	0.0492701400663965	0.0212849367279107	0.0424526850857706	0.0557660483838547	0.0303375444062294	0.0656336152623242	0.225805812499317	-0.0116367566154142	-0.0161758899428576
